20aa4aaf.8242.48d9.a225.e9f6b3e8938c,828.0
ec91140e.0862.4ece.bb4a.d114f4c42bdb,814.0
b612f67e.eea8.4e03.81b7.034dbfc44669,746.0
55b26af1.31a6.4606.8b99.bf415a009311,744.0
60345a80.4df2.4a0b.b7af.e2370c607aec,743.0
104e5902.1c3e.417f.bb22.124bfca61a61,740.0
65ba3877.ad29.4afc.aaec.bcf3544f5f75,735.0
c784e063.e586.43cb.a602.9f2e2ae420d1,725.0
c8b831af.2e3c.4aaa.83cf.b66c3016e0f3,680.0
c18a0367.8148.4450.bf5a.507b6fe30c73,675.0
72a8ae87.94ea.41e3.b43c.b5337f6a0548,674.0
2a1b28ba.f47e.44b6.bfd7.d3e41e762db3,671.0
0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4,658.0
d7c251b8.15e9.4266.bcd8.6e6c6a453c11,649.0
fae97eb5.3264.4211.8ea3.823f547a6f0c,643.0
21a4ec1a.bcae.4e10.be82.66328d2dad4f,629.0
d6223d2e.0d62.4658.8eec.ccc9d4ee86a3,627.0
101c02ce.4f8d.4394.83a3.0c406831d934,615.0
15129220.6eda.44ad.9511.be0f6e027f5d,595.0
35a8aef7.4bb0.4cab.bc0e.3576bb706571,553.0
ac7d2af0.9c75.4a32.bb2b.e79380ab8c61,546.0
7c66ff62.02e7.458d.a55d.8d07d15a9315,529.0
b49ad14d.07c8.454d.82ec.c6fb9c7bcc36,512.0
e94edb86.8fe0.42b8.a255.c48d4551405b,510.0
37f1087f.ae31.4fde.b96b.4b6c1d61351e,510.0
1230c3fd.efa4.4ad9.8f01.499141965b11,509.0
183645ce.cacd.4744.8440.de4eb377dfea,496.0
b447da2d.f44f.4ced.ab9e.b560736484fb,489.0
fa4e5dcc.7b0a.4fb1.989d.b19aec98e047,476.0
884e1ddb.8d8b.45cf.8dba.16387520872c,463.0
3b2b88b4.90b1.44d2.a015.e80e723e996f,458.0
df4b001a.f4cd.4b71.8ebe.a68b8df2cb80,456.0
a6108908.5ef9.47ef.8f57.b055bc6ee7aa,454.0
11c70d46.e0a4.4797.ad7b.3677fe93d73b,450.0
2adb40fd.6824.44f2.b71f.dc73c9f82b16,445.0
e4485061.924a.4f09.9d7e.bfefc780d1a8,442.0
14c94c5e.aaf2.414f.a72f.74ccc134b294,438.0
0eb12bd1.4548.4004.8dcd.1a71de8b1df5,437.0
ea68ac1a.53e3.4523.924f.32ca1d2ac988,435.0
dfc347e3.eed7.4592.95eb.374724230326,427.0
fa6fda2b.4a99.4231.9325.0d74d8ae451c,422.0
cfe0d2d7.c78b.4092.b923.3322b4312c6d,421.0
0476f5aa.a4f4.4835.ada1.4e72fb601e0a,419.0
fadb8582.a342.46ba.8926.98ff97240824,416.0
8d2746d9.68e2.42e3.acfc.092603ad6ec1,415.0
b1e40907.45fc.4d81.ad81.c58ed3d91e1f,410.0
e5574c01.3027.458d.8f96.d68b66aae40b,410.0
81a16ca3.6299.40f0.ae7b.fe2dd2ac4243,409.0
4b9ad407.fc2f.4463.bccc.0cf3a28d05f6,405.0
e9494e22.99d6.4e10.868f.208832eb3104,390.0
cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb,382.0
ce5c847c.452d.46fc.96d9.ba2ff164a5ab,381.0
36b313f7.8a44.4bdc.8034.82260a83d7b9,381.0
1654ccec.557a.40f3.b4d9.b263f9e2ad4e,378.0
ad0865f4.0719.4c22.9a3e.1d5ec2f9ad4c,366.0
44ef59fb.3279.46dc.a113.c762aa889eb5,362.0
4f2698fd.665f.4ed1.be97.ffc1529e21b0,362.0
17f96e8a.dc68.4aef.98db.8aaaab702e33,357.0
8c4ae03d.dd8c.44ec.8336.15e0b031d97f,355.0
84120710.dd14.4def.90b4.c34cbcedd38e,355.0
aef9e193.1f8c.429e.bfdf.38bb59235e7d,351.0
7af6e763.ab6a.49e9.ac6d.5da1c74c54bd,351.0
08ea0c6b.7a30.4074.bbf6.557480fc5285,348.0
1fe57dd4.58b3.4fde.b8a1.f73db5614909,342.0
59d06f37.995b.40a5.91a8.c825d1a7ca6f,341.0
c2072c98.e9a0.4af2.8cc1.c03be62710d8,341.0
e6dcb4be.68c0.473f.a9cb.412345eeb749,340.0
124dc1db.9029.41c6.afff.b73a692e19b1,331.0
230994e3.5682.432f.b4e4.454ca1901e0f,330.0
28e84479.bd9f.4d55.bb03.1411b71bdc9b,322.0
c61b44a5.ae92.4202.9d0c.b4507197e456,312.0
90120dc2.ad2e.4916.a660.633ba4b6a7b8,310.0
61c3930c.61c4.4c82.8475.7a10ccaeb71c,309.0
5a8541e7.b0a2.48c0.8fa1.4cba3f011111,308.0
6ecca0ea.049c.41ec.b324.404e504d44c0,308.0
1037164d.a836.4ebe.bf98.92294a0b60ab,301.0
d8f4038a.7576.4fd3.89c3.60a3f6bc06c0,297.0
98d36350.175c.439b.a534.27de6e5783ad,291.0
55f8d345.8251.43a1.ab05.c9418f6fefd7,287.0
2f79545d.8a5d.4fc5.a0ac.5da133096ee3,281.0
633bc9a7.b25f.475a.9bd3.858212b39d7d,281.0
11c4be47.fdce.4135.8acf.0894f2da5ede,280.0
683047f6.fe17.477f.9950.a6190ca34054,273.0
c2e216e3.51c4.4894.8352.48d0fef7efc7,269.0
c1a66804.c565.448a.8371.0c8e386f4969,266.0
212f0ce6.9123.4e38.abf3.db944de7f1c1,265.0
00954e18.1dcf.40fc.a52e.255f5cda6f9c,262.0
873473f6.eef2.4718.b5f4.e88757055760,247.0
8cbe736d.b553.450d.af3c.d5ad08863390,241.0
5f291738.ae0e.4805.a842.cd2bb5b50f26,239.0
18f853f2.0e63.400e.baac.cad966c6c0a0,237.0
fa2e9bcc.cc53.4b83.ad1e.a308375854f5,237.0
40112074.09e5.42b1.b332.17c9b89686e5,231.0
632924ab.bf85.4b8b.b603.f338294a0d9d,223.0
fe826a14.1ed8.4d19.b14d.2233b960e1bc,223.0
11f3f37a.3698.4031.8183.75f6f2c6c04c,217.0
c287751e.0263.4fda.8aa2.3b717855e2ee,214.0
eb4ece61.6afe.4c88.8a06.d616dab1dd34,210.0
6519888d.bb69.495b.b4b8.07d0d4333455,203.0
d623471b.5a0c.4291.a780.2ae6532752a9,203.0
7e1f1b3f.4575.458c.9f42.287d03499e25,200.0
78ff0b74.3d7e.4ed5.8c2d.a5f77b793718,200.0
e423f626.6364.438b.ab33.a76afca3c521,189.0
1c4ca381.9cc3.4313.a11e.df350bb73ec9,189.0
b35cd9d4.2301.4c7e.bfb9.f4c329d492e0,187.0
595e93ed.e4b3.42b5.91b1.1ad4f31e7134,182.0
bd64992d.87cc.464f.9e1b.9c0156ed65d8,181.0
e8c5ac44.36bc.41cc.8096.d3090e9b156c,176.0
98c66ce0.1f4c.422c.86e9.3561ea63b612,160.0
e7a2370c.f80c.4703.b2ee.10c65967e05f,160.0
832ba500.7ff2.4c91.ac33.76a3aca26460,152.0
b986755d.b15a.4ad4.b6a2.0c7cdd9b8ced,150.0
89d77704.b4a7.497d.be45.7d0612828999,142.0
5802a92b.5471.435b.bca9.b03e1cef9a14,136.0
ea89c98c.42eb.484a.aed3.33711e20a6fe,136.0
c34ddc28.a67b.4478.b42d.7be7542bb228,135.0
2756472a.03f4.41da.8564.1d7538f949c6,113.0
04ea008a.d444.4833.988c.a2a3f5d4ad23,100.0
593b1c57.09b3.43f2.97b1.7051761e13c9,98.0
558a13e5.f4a8.47bc.a63e.47d6dffe528b,96.0
1fe19636.3708.4a87.8e5a.cf10d8530d4e,55.0
